customer_code	commercial_portfolio	business_unit
9229	less affluent	corporate_bank
9230	less affluent	retail_bank
9231	less affluent	corporate_bank
9232	less affluent	retail_bank
9233	less affluent	retail_bank
9234	less affluent	retail_bank
9235	less affluent	retail_bank
9236	less affluent	retail_bank
9237	less affluent	retail_bank
9238	less affluent	retail_bank
9239	less affluent	retail_bank
9240	less affluent	retail_bank
9241	less affluent	retail_bank
9242	less affluent	retail_bank
9243	less affluent	retail_bank
9244	less affluent	retail_bank
9245	less affluent	retail_bank
9246	less affluent	retail_bank
9247	less affluent	retail_bank
9248	less affluent	retail_bank
9249	less affluent	retail_bank
9250	less affluent	retail_bank
9251	less affluent	retail_bank
9252	less affluent	corporate_bank
9253	less affluent	retail_bank
9254	less affluent	retail_bank
9255	less affluent	retail_bank
9256	less affluent	retail_bank
9257	less affluent	retail_bank
9258	less affluent	retail_bank
9259	less affluent	retail_bank
9260	less affluent	retail_bank
9261	less affluent	retail_bank
9262	less affluent	retail_bank
9263	less affluent	retail_bank
9264	less affluent	retail_bank
9265	less affluent	corporate_bank
9266	less affluent	retail_bank
9267	less affluent	retail_bank
9268	less affluent	retail_bank
9269	less affluent	retail_bank
9270	less affluent	retail_bank
9271	less affluent	retail_bank
9272	less affluent	retail_bank
9273	less affluent	retail_bank
9274	less affluent	retail_bank
9275	less affluent	retail_bank
9276	less affluent	retail_bank
9277	less affluent	retail_bank
9278	less affluent	retail_bank
9279	less affluent	retail_bank
9280	less affluent	retail_bank
9281	less affluent	retail_bank
9282	less affluent	corporate_bank
9283	less affluent	retail_bank
9284	less affluent	retail_bank
9285	less affluent	retail_bank
9286	less affluent	corporate_bank
9287	less affluent	corporate_bank
9288	less affluent	retail_bank
9289	less affluent	corporate_bank
9290	less affluent	retail_bank
9291	less affluent	retail_bank
9292	less affluent	retail_bank
9293	less affluent	retail_bank
9294	less affluent	retail_bank
9295	less affluent	retail_bank
9296	less affluent	retail_bank
9297	less affluent	retail_bank
9298	less affluent	retail_bank
9299	less affluent	retail_bank
9300	less affluent	retail_bank
9301	less affluent	retail_bank
9302	less affluent	retail_bank
9303	less affluent	retail_bank
9304	less affluent	corporate_bank
9305	less affluent	retail_bank
9306	less affluent	retail_bank
9307	less affluent	retail_bank
9308	less affluent	retail_bank
9309	less affluent	retail_bank
9310	less affluent	corporate_bank
9311	less affluent	retail_bank
9312	less affluent	retail_bank
9313	less affluent	retail_bank
9314	less affluent	retail_bank
9315	less affluent	retail_bank
9316	less affluent	retail_bank
9317	less affluent	retail_bank
9318	less affluent	retail_bank
9319	less affluent	retail_bank
9320	less affluent	retail_bank
9321	less affluent	retail_bank
9322	less affluent	retail_bank
9323	less affluent	retail_bank
9324	less affluent	retail_bank
9325	less affluent	retail_bank
9326	less affluent	retail_bank
9327	less affluent	retail_bank
9328	less affluent	retail_bank
9329	less affluent	retail_bank
9330	less affluent	retail_bank
9331	less affluent	corporate_bank
9332	less affluent	retail_bank
9333	less affluent	retail_bank
9334	less affluent	retail_bank
9335	less affluent	retail_bank
9336	less affluent	corporate_bank
9337	less affluent	retail_bank
9338	less affluent	retail_bank
9339	less affluent	retail_bank
9340	less affluent	retail_bank
9341	less affluent	corporate_bank
9342	less affluent	retail_bank
9343	less affluent	retail_bank
9344	less affluent	retail_bank
9345	less affluent	retail_bank
9346	less affluent	retail_bank
9347	less affluent	retail_bank
9348	less affluent	retail_bank
9349	less affluent	retail_bank
9350	more affluent	corporate_bank
9351	less affluent	retail_bank
9352	less affluent	retail_bank
9353	less affluent	retail_bank
9354	less affluent	retail_bank
9355	less affluent	retail_bank
9356	less affluent	retail_bank
9357	less affluent	retail_bank
9358	less affluent	retail_bank
9359	less affluent	retail_bank
9360	less affluent	retail_bank
9361	less affluent	retail_bank
9362	less affluent	retail_bank
9363	less affluent	retail_bank
9364	less affluent	retail_bank
9365	less affluent	retail_bank
9366	less affluent	retail_bank
9367	less affluent	retail_bank
9368	less affluent	retail_bank
9369	less affluent	retail_bank
9370	less affluent	retail_bank
9371	less affluent	retail_bank
9372	less affluent	retail_bank
9373	less affluent	retail_bank
9374	less affluent	retail_bank
9375	less affluent	retail_bank
9376	less affluent	corporate_bank
9377	less affluent	retail_bank
9378	less affluent	retail_bank
9379	less affluent	corporate_bank
9380	less affluent	retail_bank
9381	less affluent	retail_bank
9382	less affluent	corporate_bank
9383	less affluent	retail_bank
9384	less affluent	corporate_bank
9385	less affluent	retail_bank
9386	less affluent	retail_bank
9387	less affluent	retail_bank
9388	less affluent	retail_bank
9389	less affluent	retail_bank
9390	less affluent	retail_bank
9391	less affluent	retail_bank
9392	less affluent	corporate_bank
9393	less affluent	retail_bank
9394	less affluent	corporate_bank
9395	less affluent	retail_bank
9396	less affluent	retail_bank
9397	less affluent	corporate_bank
9398	less affluent	retail_bank
9399	less affluent	retail_bank
9400	less affluent	retail_bank
9401	less affluent	retail_bank
9402	less affluent	retail_bank
9403	less affluent	retail_bank
9404	less affluent	retail_bank
9405	less affluent	retail_bank
9406	less affluent	retail_bank
9407	less affluent	retail_bank
9408	less affluent	retail_bank
9409	less affluent	retail_bank
9410	less affluent	corporate_bank
9411	less affluent	retail_bank
9412	less affluent	retail_bank
9413	less affluent	retail_bank
9414	less affluent	retail_bank
9415	less affluent	retail_bank
9416	less affluent	retail_bank
9417	less affluent	retail_bank
9418	less affluent	retail_bank
9419	less affluent	corporate_bank
9420	less affluent	retail_bank
9421	less affluent	corporate_bank
9422	less affluent	retail_bank
9423	less affluent	corporate_bank
9424	less affluent	retail_bank
9425	less affluent	corporate_bank
9426	less affluent	retail_bank
9427	less affluent	retail_bank
9428	less affluent	retail_bank
9429	less affluent	retail_bank
9430	less affluent	retail_bank
9431	less affluent	retail_bank
9432	less affluent	retail_bank
9433	less affluent	retail_bank
9434	less affluent	corporate_bank
9435	less affluent	retail_bank
9436	less affluent	retail_bank
9437	less affluent	retail_bank
9438	less affluent	retail_bank
9439	less affluent	retail_bank
9440	less affluent	retail_bank
9441	less affluent	retail_bank
9442	less affluent	retail_bank
9443	less affluent	retail_bank
9444	less affluent	retail_bank
9445	less affluent	retail_bank
9446	less affluent	retail_bank
9447	less affluent	retail_bank
9448	less affluent	retail_bank
9449	less affluent	retail_bank
9450	less affluent	retail_bank
9451	less affluent	retail_bank
9452	less affluent	retail_bank
9453	less affluent	retail_bank
9454	less affluent	corporate_bank
9455	less affluent	retail_bank
9456	less affluent	retail_bank
9457	less affluent	retail_bank
9458	less affluent	retail_bank
9459	less affluent	retail_bank
9460	less affluent	retail_bank
9461	less affluent	retail_bank
9462	less affluent	retail_bank
9463	less affluent	retail_bank
9464	less affluent	retail_bank
9465	less affluent	retail_bank
9466	less affluent	retail_bank
9467	less affluent	retail_bank
9468	less affluent	retail_bank
9469	less affluent	retail_bank
9470	less affluent	retail_bank
9471	less affluent	retail_bank
9472	less affluent	retail_bank
9473	less affluent	retail_bank
9474	less affluent	retail_bank
9475	less affluent	retail_bank
9476	less affluent	retail_bank
9477	less affluent	retail_bank
9478	less affluent	corporate_bank
9479	less affluent	corporate_bank
9480	less affluent	retail_bank
9481	less affluent	retail_bank
9482	less affluent	corporate_bank
9483	less affluent	retail_bank
9484	less affluent	retail_bank
9485	less affluent	corporate_bank
9486	less affluent	retail_bank
9487	less affluent	corporate_bank
9488	less affluent	retail_bank
9489	less affluent	retail_bank
9490	less affluent	retail_bank
9491	less affluent	retail_bank
9492	less affluent	retail_bank
9493	less affluent	retail_bank
9494	less affluent	retail_bank
9495	less affluent	retail_bank
9496	less affluent	retail_bank
9497	less affluent	corporate_bank
9498	less affluent	retail_bank
9499	less affluent	retail_bank
9500	less affluent	retail_bank
9501	less affluent	retail_bank
9502	less affluent	retail_bank
9503	less affluent	retail_bank
9504	less affluent	retail_bank
9505	less affluent	retail_bank
9506	less affluent	retail_bank
9507	less affluent	retail_bank
9508	less affluent	retail_bank
9509	less affluent	retail_bank
9510	less affluent	retail_bank
9511	less affluent	retail_bank
9512	less affluent	retail_bank
9513	less affluent	retail_bank
9514	less affluent	retail_bank
9515	less affluent	retail_bank
9516	less affluent	retail_bank
9517	less affluent	retail_bank
9518	less affluent	retail_bank
9519	less affluent	retail_bank
9520	less affluent	retail_bank
9521	less affluent	retail_bank
9522	less affluent	retail_bank
9523	less affluent	corporate_bank
9524	less affluent	retail_bank
9525	less affluent	corporate_bank
9526	less affluent	retail_bank
9527	less affluent	corporate_bank
9528	less affluent	corporate_bank
9529	less affluent	retail_bank
9530	less affluent	retail_bank
9531	less affluent	retail_bank
9532	less affluent	corporate_bank
9533	less affluent	retail_bank
9534	less affluent	retail_bank
9535	less affluent	retail_bank
9536	less affluent	retail_bank
9537	less affluent	retail_bank
9538	less affluent	retail_bank
9539	less affluent	retail_bank
9540	less affluent	retail_bank
9541	less affluent	retail_bank
9542	less affluent	retail_bank
9543	less affluent	corporate_bank
9544	less affluent	corporate_bank
9545	less affluent	retail_bank
9546	less affluent	retail_bank
9547	less affluent	retail_bank
9548	less affluent	retail_bank
9549	less affluent	retail_bank
9550	less affluent	retail_bank
9551	less affluent	retail_bank
9552	less affluent	retail_bank
9553	less affluent	corporate_bank
9554	less affluent	retail_bank
9555	less affluent	corporate_bank
9556	less affluent	retail_bank
9557	less affluent	retail_bank
9558	less affluent	retail_bank
9559	less affluent	retail_bank
9560	less affluent	retail_bank
9561	less affluent	corporate_bank
9562	less affluent	retail_bank
9563	less affluent	retail_bank
9564	less affluent	retail_bank
9565	less affluent	retail_bank
9566	less affluent	retail_bank
9567	less affluent	retail_bank
9568	less affluent	retail_bank
9569	less affluent	corporate_bank
9570	less affluent	retail_bank
9571	less affluent	retail_bank
9572	less affluent	retail_bank
9573	less affluent	corporate_bank
9574	less affluent	retail_bank
9575	less affluent	retail_bank
9576	less affluent	retail_bank
9577	less affluent	retail_bank
9578	less affluent	retail_bank
9579	less affluent	retail_bank
9580	less affluent	retail_bank
9581	less affluent	corporate_bank
9582	less affluent	retail_bank
9583	less affluent	retail_bank
9584	less affluent	retail_bank
9585	less affluent	retail_bank
9586	less affluent	retail_bank
9587	less affluent	retail_bank
9588	less affluent	retail_bank
9589	less affluent	retail_bank
9590	less affluent	retail_bank
9591	less affluent	retail_bank
9592	less affluent	retail_bank
9593	less affluent	retail_bank
9594	less affluent	corporate_bank
9595	less affluent	retail_bank
9596	less affluent	retail_bank
9597	less affluent	retail_bank
9598	less affluent	retail_bank
9599	less affluent	corporate_bank
9600	less affluent	corporate_bank
9601	less affluent	retail_bank
9602	less affluent	corporate_bank
9603	less affluent	retail_bank
9604	less affluent	retail_bank
9605	less affluent	retail_bank
9606	less affluent	retail_bank
9607	less affluent	retail_bank
9608	less affluent	retail_bank
9609	less affluent	retail_bank
9610	less affluent	retail_bank
9611	less affluent	retail_bank
9612	less affluent	retail_bank
9613	less affluent	corporate_bank
9614	less affluent	retail_bank
9615	less affluent	retail_bank
9616	less affluent	retail_bank
9617	less affluent	retail_bank
9618	less affluent	retail_bank
9619	less affluent	retail_bank
9620	less affluent	retail_bank
9621	less affluent	retail_bank
9622	less affluent	retail_bank
9623	less affluent	corporate_bank
9624	less affluent	retail_bank
9625	less affluent	retail_bank
9626	less affluent	retail_bank
9627	less affluent	retail_bank
9628	less affluent	retail_bank
9629	less affluent	retail_bank
9630	less affluent	retail_bank
9631	less affluent	retail_bank
9632	less affluent	corporate_bank
9633	less affluent	corporate_bank
9634	less affluent	retail_bank
9635	less affluent	corporate_bank
9636	less affluent	retail_bank
9637	less affluent	retail_bank
9638	less affluent	retail_bank
9639	less affluent	retail_bank
9640	less affluent	retail_bank
9641	less affluent	retail_bank
9642	less affluent	retail_bank
9643	less affluent	retail_bank
9644	less affluent	retail_bank
9645	less affluent	retail_bank
9646	less affluent	retail_bank
9647	less affluent	retail_bank
9648	less affluent	retail_bank
9649	less affluent	retail_bank
9650	less affluent	retail_bank
9651	less affluent	retail_bank
9652	less affluent	retail_bank
9653	less affluent	retail_bank
9654	less affluent	corporate_bank
9655	less affluent	retail_bank
9656	less affluent	retail_bank
9657	less affluent	corporate_bank
9658	less affluent	corporate_bank
9659	less affluent	corporate_bank
9660	less affluent	retail_bank
9661	less affluent	retail_bank
9662	less affluent	retail_bank
9663	less affluent	retail_bank
9664	less affluent	retail_bank
9665	less affluent	retail_bank
9666	less affluent	retail_bank
9667	less affluent	retail_bank
9668	more affluent	retail_bank
9669	less affluent	retail_bank
9670	less affluent	corporate_bank
9671	less affluent	retail_bank
9672	less affluent	retail_bank
